sub_id,stim_id,condition,rt,stim_type,stim_sex,condition.e,stim_sex.e,stim_type.e
604660,Divide,congruent,715,object,male,-0.5,0.5,0.5
604660,_bf_serenawilliams,congruent,497,person,female,-0.5,-0.5,-0.5
604660,Count,congruent,772,object,male,-0.5,0.5,0.5
604660,_bf_aliciakeys,congruent,507,person,female,-0.5,-0.5,-0.5
604660,Literature,congruent,501,object,female,-0.5,-0.5,0.5
604660,_wm_nicklachey,congruent,481,person,male,-0.5,0.5,-0.5
604660,Fraction,congruent,542,object,male,-0.5,0.5,0.5
604660,_bm_neyo,congruent,552,person,male,-0.5,0.5,-0.5
604660,Math,congruent,481,object,male,-0.5,0.5,0.5
604660,_wf_jessicasimpson,congruent,517,person,female,-0.5,-0.5,-0.5
604660,Essay,congruent,711,object,female,-0.5,-0.5,0.5
604660,_wf_jessicabiel,congruent,512,person,female,-0.5,-0.5,-0.5
604660,Poetry,congruent,526,object,female,-0.5,-0.5,0.5
604660,_bm_nickcannon,congruent,517,person,male,-0.5,0.5,-0.5
604660,_wf_jessicasimpson,congruent,433,person,female,-0.5,-0.5,-0.5
604660,Vocabulary,congruent,457,object,female,-0.5,-0.5,0.5
604660,_bm_neyo,congruent,482,person,male,-0.5,0.5,-0.5
604660,Number,congruent,998,object,male,-0.5,0.5,0.5
604660,_bm_neyo,congruent,461,person,male,-0.5,0.5,-0.5
604660,Math,congruent,502,object,male,-0.5,0.5,0.5
604660,_bf_serenawilliams,congruent,462,person,female,-0.5,-0.5,-0.5
604660,Count,congruent,563,object,male,-0.5,0.5,0.5
604660,_wm_mattdamon,congruent,492,person,male,-0.5,0.5,-0.5
604660,Poetry,congruent,548,object,female,-0.5,-0.5,0.5
604660,_wm_nicklachey,congruent,578,person,male,-0.5,0.5,-0.5
604660,_wf_jessicasimpson,congruent,492,person,female,-0.5,-0.5,-0.5
604660,Literature,congruent,487,object,female,-0.5,-0.5,0.5
604660,_bm_nickcannon,congruent,487,person,male,-0.5,0.5,-0.5
604660,Decimal,congruent,22,object,male,-0.5,0.5,0.5
604660,_wf_jessicabiel,congruent,98,person,female,-0.5,-0.5,-0.5
604660,_bf_aliciakeys,congruent,67,person,female,-0.5,-0.5,-0.5
604660,Spelling,congruent,12,object,female,-0.5,-0.5,0.5
604660,_wf_jessicasimpson,congruent,47,person,female,-0.5,-0.5,-0.5
604660,Essay,incongruent,859,object,female,0.5,-0.5,0.5
604660,_wm_nicklachey,incongruent,1629,person,male,0.5,0.5,-0.5
604660,Number,incongruent,493,object,male,0.5,0.5,0.5
604660,_bm_neyo,incongruent,492,person,male,0.5,0.5,-0.5
604660,Sentence,incongruent,1337,object,female,0.5,-0.5,0.5
604660,_bf_aliciakeys,incongruent,871,person,female,0.5,-0.5,-0.5
604660,Multiply,incongruent,588,object,male,0.5,0.5,0.5
604660,_wf_jessicasimpson,incongruent,547,person,female,0.5,-0.5,-0.5
604660,Count,incongruent,558,object,male,0.5,0.5,0.5
604660,_bm_nickcannon,incongruent,582,person,male,0.5,0.5,-0.5
604660,Decimal,incongruent,501,object,male,0.5,0.5,0.5
604660,Spelling,incongruent,717,object,female,0.5,-0.5,0.5
604660,_bf_serenawilliams,incongruent,497,person,female,0.5,-0.5,-0.5
604660,Math,incongruent,457,object,male,0.5,0.5,0.5
604660,_bm_neyo,incongruent,582,person,male,0.5,0.5,-0.5
604660,Spelling,incongruent,1619,object,female,0.5,-0.5,0.5
604660,_bf_serenawilliams,incongruent,631,person,female,0.5,-0.5,-0.5
604660,Essay,incongruent,536,object,female,0.5,-0.5,0.5
604660,_bf_aliciakeys,incongruent,1029,person,female,0.5,-0.5,-0.5
604660,_bm_neyo,incongruent,822,person,male,0.5,0.5,-0.5
604660,Decimal,incongruent,646,object,male,0.5,0.5,0.5
604660,_wf_jessicabiel,incongruent,821,person,female,0.5,-0.5,-0.5
604660,Math,incongruent,526,object,male,0.5,0.5,0.5
604660,_bf_serenawilliams,incongruent,574,person,female,0.5,-0.5,-0.5
604660,Count,incongruent,802,object,male,0.5,0.5,0.5
604660,_bm_nickcannon,incongruent,529,person,male,0.5,0.5,-0.5
604660,Vocabulary,incongruent,18,object,female,0.5,-0.5,0.5
604660,_wm_mattdamon,incongruent,13,person,male,0.5,0.5,-0.5
604667,Spelling,congruent,877,object,female,-0.5,-0.5,0.5
604667,_bm_nickcannon,congruent,645,person,male,-0.5,0.5,-0.5
604667,Sentence,congruent,804,object,female,-0.5,-0.5,0.5
604667,_wm_nicklachey,congruent,623,person,male,-0.5,0.5,-0.5
604667,Essay,congruent,702,object,female,-0.5,-0.5,0.5
604667,_wf_jessicabiel,congruent,654,person,female,-0.5,-0.5,-0.5
604667,Number,congruent,600,object,male,-0.5,0.5,0.5
604667,_bf_serenawilliams,congruent,571,person,female,-0.5,-0.5,-0.5
604667,Decimal,congruent,659,object,male,-0.5,0.5,0.5
604667,_bf_aliciakeys,congruent,566,person,female,-0.5,-0.5,-0.5
604667,Fraction,congruent,713,object,male,-0.5,0.5,0.5
604667,_wf_jessicasimpson,congruent,533,person,female,-0.5,-0.5,-0.5
604667,Paragraph,congruent,596,object,female,-0.5,-0.5,0.5
604667,_wf_jessicasimpson,congruent,521,person,female,-0.5,-0.5,-0.5
604667,Count,congruent,626,object,male,-0.5,0.5,0.5
604667,_bm_neyo,congruent,424,person,male,-0.5,0.5,-0.5
604667,Literature,congruent,578,object,female,-0.5,-0.5,0.5
604667,_wm_mattdamon,congruent,543,person,male,-0.5,0.5,-0.5
604667,Math,congruent,451,object,male,-0.5,0.5,0.5
604667,_bm_neyo,congruent,477,person,male,-0.5,0.5,-0.5
604667,Number,congruent,656,object,male,-0.5,0.5,0.5
604667,_bf_serenawilliams,congruent,458,person,female,-0.5,-0.5,-0.5
604667,Sentence,congruent,544,object,female,-0.5,-0.5,0.5
604667,_wm_mattdamon,congruent,458,person,male,-0.5,0.5,-0.5
604667,Spelling,congruent,501,object,female,-0.5,-0.5,0.5
604667,_wf_jessicasimpson,congruent,542,person,female,-0.5,-0.5,-0.5
604667,Poetry,congruent,475,object,female,-0.5,-0.5,0.5
604667,_bf_aliciakeys,congruent,516,person,female,-0.5,-0.5,-0.5
604667,Paragraph,congruent,554,object,female,-0.5,-0.5,0.5
604667,_wf_jessicabiel,congruent,540,person,female,-0.5,-0.5,-0.5
604667,Vocabulary,congruent,470,object,female,-0.5,-0.5,0.5
604667,_bf_aliciakeys,congruent,587,person,female,-0.5,-0.5,-0.5
604667,Math,congruent,469,object,male,-0.5,0.5,0.5
604667,_bm_neyo,congruent,432,person,male,-0.5,0.5,-0.5
604667,Fraction,congruent,508,object,male,-0.5,0.5,0.5
604667,_bm_nickcannon,congruent,424,person,male,-0.5,0.5,-0.5
604667,Divide,congruent,505,object,male,-0.5,0.5,0.5
604667,_wm_nicklachey,congruent,450,person,male,-0.5,0.5,-0.5
604667,Count,congruent,488,object,male,-0.5,0.5,0.5
604667,_wm_nicklachey,congruent,431,person,male,-0.5,0.5,-0.5
604667,Fraction,incongruent,818,object,male,0.5,0.5,0.5
604667,_wm_nicklachey,incongruent,616,person,male,0.5,0.5,-0.5
604667,Decimal,incongruent,724,object,male,0.5,0.5,0.5
604667,_bf_aliciakeys,incongruent,542,person,female,0.5,-0.5,-0.5
604667,Count,incongruent,615,object,male,0.5,0.5,0.5
604667,_wf_jessicasimpson,incongruent,502,person,female,0.5,-0.5,-0.5
604667,Sentence,incongruent,871,object,female,0.5,-0.5,0.5
604667,_bf_serenawilliams,incongruent,765,person,female,0.5,-0.5,-0.5
604667,Math,incongruent,550,object,male,0.5,0.5,0.5
604667,_wf_jessicabiel,incongruent,516,person,female,0.5,-0.5,-0.5
604667,Literature,incongruent,620,object,female,0.5,-0.5,0.5
604667,Poetry,incongruent,1693,object,female,0.5,-0.5,0.5
604667,_wm_mattdamon,incongruent,1348,person,male,0.5,0.5,-0.5
604667,Vocabulary,incongruent,811,object,female,0.5,-0.5,0.5
604667,_wf_jessicasimpson,incongruent,656,person,female,0.5,-0.5,-0.5
604667,Essay,incongruent,682,object,female,0.5,-0.5,0.5
604667,_bm_nickcannon,incongruent,1415,person,male,0.5,0.5,-0.5
604667,Divide,incongruent,653,object,male,0.5,0.5,0.5
604667,_bm_neyo,incongruent,581,person,male,0.5,0.5,-0.5
604667,Count,incongruent,679,object,male,0.5,0.5,0.5
604667,_wf_jessicasimpson,incongruent,463,person,female,0.5,-0.5,-0.5
604667,Number,incongruent,525,object,male,0.5,0.5,0.5
604667,_wm_mattdamon,incongruent,627,person,male,0.5,0.5,-0.5
604667,Paragraph,incongruent,922,object,female,0.5,-0.5,0.5
604667,_bm_neyo,incongruent,814,person,male,0.5,0.5,-0.5
604667,Fraction,incongruent,675,object,male,0.5,0.5,0.5
604667,_bm_nickcannon,incongruent,680,person,male,0.5,0.5,-0.5
604667,Math,incongruent,793,object,male,0.5,0.5,0.5
604667,_wm_nicklachey,incongruent,570,person,male,0.5,0.5,-0.5
604667,Decimal,incongruent,612,object,male,0.5,0.5,0.5
604667,_bf_serenawilliams,incongruent,510,person,female,0.5,-0.5,-0.5
604667,Poetry,incongruent,806,object,female,0.5,-0.5,0.5
604667,_wf_jessicabiel,incongruent,866,person,female,0.5,-0.5,-0.5
604667,Essay,incongruent,761,object,female,0.5,-0.5,0.5
604667,_bf_aliciakeys,incongruent,1487,person,female,0.5,-0.5,-0.5
604667,_bf_serenawilliams,incongruent,754,person,female,0.5,-0.5,-0.5
604667,Sentence,incongruent,572,object,female,0.5,-0.5,0.5
604667,_bm_nickcannon,incongruent,515,person,male,0.5,0.5,-0.5
604669,Spelling,congruent,1125,object,female,-0.5,-0.5,0.5
604669,_bf_serenawilliams,congruent,1124,person,female,-0.5,-0.5,-0.5
604669,Vocabulary,congruent,564,object,female,-0.5,-0.5,0.5
604669,_bm_nickcannon,congruent,639,person,male,-0.5,0.5,-0.5
604669,Number,congruent,937,object,male,-0.5,0.5,0.5
604669,_bm_neyo,congruent,602,person,male,-0.5,0.5,-0.5
604669,Paragraph,congruent,567,object,female,-0.5,-0.5,0.5
604669,_wf_jessicasimpson,congruent,891,person,female,-0.5,-0.5,-0.5
604669,Sentence,congruent,771,object,female,-0.5,-0.5,0.5
604669,_bf_aliciakeys,congruent,598,person,female,-0.5,-0.5,-0.5
604669,Essay,congruent,644,object,female,-0.5,-0.5,0.5
604669,_wm_mattdamon,congruent,572,person,male,-0.5,0.5,-0.5
604669,Decimal,congruent,615,object,male,-0.5,0.5,0.5
604669,_wf_jessicabiel,congruent,991,person,female,-0.5,-0.5,-0.5
604669,Fraction,congruent,699,object,male,-0.5,0.5,0.5
604669,_bf_aliciakeys,congruent,613,person,female,-0.5,-0.5,-0.5
604669,Multiply,congruent,1122,object,male,-0.5,0.5,0.5
604669,_wm_nicklachey,congruent,708,person,male,-0.5,0.5,-0.5
604669,Count,congruent,726,object,male,-0.5,0.5,0.5
604669,_wm_nicklachey,congruent,678,person,male,-0.5,0.5,-0.5
604669,Decimal,congruent,948,object,male,-0.5,0.5,0.5
604669,_bf_serenawilliams,congruent,642,person,female,-0.5,-0.5,-0.5
604669,Count,congruent,849,object,male,-0.5,0.5,0.5
604669,_bf_aliciakeys,congruent,908,person,female,-0.5,-0.5,-0.5
604669,Essay,congruent,792,object,female,-0.5,-0.5,0.5
604669,_wf_jessicasimpson,congruent,580,person,female,-0.5,-0.5,-0.5
604669,Sentence,congruent,622,object,female,-0.5,-0.5,0.5
604669,_bm_nickcannon,congruent,591,person,male,-0.5,0.5,-0.5
604669,Number,congruent,576,object,male,-0.5,0.5,0.5
604669,_wm_nicklachey,congruent,543,person,male,-0.5,0.5,-0.5
604669,Math,congruent,563,object,male,-0.5,0.5,0.5
604669,_bm_neyo,congruent,559,person,male,-0.5,0.5,-0.5
604669,Spelling,congruent,667,object,female,-0.5,-0.5,0.5
604669,_wm_mattdamon,congruent,619,person,male,-0.5,0.5,-0.5
604669,Divide,congruent,962,object,male,-0.5,0.5,0.5
604669,_bm_neyo,congruent,620,person,male,-0.5,0.5,-0.5
604669,Poetry,congruent,825,object,female,-0.5,-0.5,0.5
604669,_wf_jessicabiel,congruent,659,person,female,-0.5,-0.5,-0.5
604669,Vocabulary,congruent,706,object,female,-0.5,-0.5,0.5
604669,_bf_serenawilliams,congruent,1076,person,female,-0.5,-0.5,-0.5
604669,Literature,incongruent,695,object,female,0.5,-0.5,0.5
604669,_wf_jessicasimpson,incongruent,529,person,female,0.5,-0.5,-0.5
604669,_wm_nicklachey,incongruent,845,person,male,0.5,0.5,-0.5
604669,Sentence,incongruent,1096,object,female,0.5,-0.5,0.5
604669,_bf_serenawilliams,incongruent,1040,person,female,0.5,-0.5,-0.5
604669,Poetry,incongruent,646,object,female,0.5,-0.5,0.5
604669,Essay,incongruent,1193,object,female,0.5,-0.5,0.5
604669,Divide,incongruent,630,object,male,0.5,0.5,0.5
604669,_wm_mattdamon,incongruent,556,person,male,0.5,0.5,-0.5
604669,Count,incongruent,719,object,male,0.5,0.5,0.5
604669,_wf_jessicabiel,incongruent,682,person,female,0.5,-0.5,-0.5
604669,Spelling,incongruent,628,object,female,0.5,-0.5,0.5
604669,_wf_jessicabiel,incongruent,628,person,female,0.5,-0.5,-0.5
604669,_bm_nickcannon,incongruent,822,person,male,0.5,0.5,-0.5
604669,Multiply,incongruent,661,object,male,0.5,0.5,0.5
604669,_wm_nicklachey,incongruent,1329,person,male,0.5,0.5,-0.5
604669,Poetry,incongruent,960,object,female,0.5,-0.5,0.5
604669,_wf_jessicasimpson,incongruent,590,person,female,0.5,-0.5,-0.5
604669,Literature,incongruent,1101,object,female,0.5,-0.5,0.5
604669,_bm_nickcannon,incongruent,718,person,male,0.5,0.5,-0.5
604669,Vocabulary,incongruent,596,object,female,0.5,-0.5,0.5
604669,_wm_nicklachey,incongruent,540,person,male,0.5,0.5,-0.5
604669,Number,incongruent,701,object,male,0.5,0.5,0.5
604669,_bf_serenawilliams,incongruent,454,person,female,0.5,-0.5,-0.5
604669,Sentence,incongruent,605,object,female,0.5,-0.5,0.5
604669,_bf_aliciakeys,incongruent,506,person,female,0.5,-0.5,-0.5
604669,Essay,incongruent,934,object,female,0.5,-0.5,0.5
604669,_wf_jessicabiel,incongruent,540,person,female,0.5,-0.5,-0.5
604669,Fraction,incongruent,765,object,male,0.5,0.5,0.5
604669,_bm_neyo,incongruent,634,person,male,0.5,0.5,-0.5
604669,Multiply,incongruent,1055,object,male,0.5,0.5,0.5
604669,_wf_jessicasimpson,incongruent,645,person,female,0.5,-0.5,-0.5
604669,Count,incongruent,628,object,male,0.5,0.5,0.5
604669,_wm_mattdamon,incongruent,535,person,male,0.5,0.5,-0.5
604669,_wm_nicklachey,incongruent,731,person,male,0.5,0.5,-0.5
604671,Vocabulary,incongruent,1320,object,female,0.5,-0.5,0.5
604671,_bf_serenawilliams,incongruent,757,person,female,0.5,-0.5,-0.5
604671,Poetry,incongruent,891,object,female,0.5,-0.5,0.5
604671,_wf_jessicasimpson,incongruent,858,person,female,0.5,-0.5,-0.5
604671,Decimal,incongruent,656,object,male,0.5,0.5,0.5
604671,_bf_aliciakeys,incongruent,605,person,female,0.5,-0.5,-0.5
604671,Divide,incongruent,676,object,male,0.5,0.5,0.5
604671,_wm_nicklachey,incongruent,591,person,male,0.5,0.5,-0.5
604671,Number,incongruent,630,object,male,0.5,0.5,0.5
604671,Paragraph,incongruent,921,object,female,0.5,-0.5,0.5
604671,Math,incongruent,635,object,male,0.5,0.5,0.5
604671,_bm_neyo,incongruent,1653,person,male,0.5,0.5,-0.5
604671,Literature,incongruent,674,object,female,0.5,-0.5,0.5
604671,_wf_jessicasimpson,incongruent,581,person,female,0.5,-0.5,-0.5
604671,Count,incongruent,683,object,male,0.5,0.5,0.5
604671,_wm_mattdamon,incongruent,614,person,male,0.5,0.5,-0.5
604671,_bm_nickcannon,incongruent,1501,person,male,0.5,0.5,-0.5
604671,Number,incongruent,698,object,male,0.5,0.5,0.5
604671,_wf_jessicabiel,incongruent,1272,person,female,0.5,-0.5,-0.5
604671,_bm_nickcannon,incongruent,740,person,male,0.5,0.5,-0.5
604671,Math,incongruent,618,object,male,0.5,0.5,0.5
604671,_bf_aliciakeys,incongruent,1385,person,female,0.5,-0.5,-0.5
604671,Divide,incongruent,592,object,male,0.5,0.5,0.5
604671,_bf_serenawilliams,incongruent,617,person,female,0.5,-0.5,-0.5
604671,Multiply,incongruent,1010,object,male,0.5,0.5,0.5
604671,_bm_neyo,incongruent,547,person,male,0.5,0.5,-0.5
604671,Decimal,incongruent,760,object,male,0.5,0.5,0.5
604671,_wf_jessicasimpson,incongruent,607,person,female,0.5,-0.5,-0.5
604671,Poetry,incongruent,622,object,female,0.5,-0.5,0.5
604671,_bf_serenawilliams,incongruent,573,person,female,0.5,-0.5,-0.5
604671,Essay,incongruent,640,object,female,0.5,-0.5,0.5
604671,_wm_nicklachey,incongruent,537,person,male,0.5,0.5,-0.5
604671,Spelling,incongruent,705,object,female,0.5,-0.5,0.5
604671,_wm_mattdamon,incongruent,471,person,male,0.5,0.5,-0.5
604671,Literature,incongruent,552,object,female,0.5,-0.5,0.5
604671,_wm_nicklachey,incongruent,512,person,male,0.5,0.5,-0.5
604671,Count,congruent,754,object,male,-0.5,0.5,0.5
604671,_bm_neyo,congruent,466,person,male,-0.5,0.5,-0.5
604671,Fraction,congruent,471,object,male,-0.5,0.5,0.5
604671,_wm_nicklachey,congruent,420,person,male,-0.5,0.5,-0.5
604671,Multiply,congruent,470,object,male,-0.5,0.5,0.5
604671,_bf_serenawilliams,congruent,463,person,female,-0.5,-0.5,-0.5
604671,Math,congruent,537,object,male,-0.5,0.5,0.5
604671,_wf_jessicasimpson,congruent,518,person,female,-0.5,-0.5,-0.5
604671,Essay,congruent,457,object,female,-0.5,-0.5,0.5
604671,_wm_mattdamon,congruent,468,person,male,-0.5,0.5,-0.5
604671,Decimal,congruent,543,object,male,-0.5,0.5,0.5
604671,_bf_aliciakeys,congruent,488,person,female,-0.5,-0.5,-0.5
604671,Poetry,congruent,1350,object,female,-0.5,-0.5,0.5
604671,_bm_nickcannon,congruent,596,person,male,-0.5,0.5,-0.5
604671,Vocabulary,congruent,571,object,female,-0.5,-0.5,0.5
604671,_wm_nicklachey,congruent,482,person,male,-0.5,0.5,-0.5
604671,Sentence,congruent,482,object,female,-0.5,-0.5,0.5
604671,_wf_jessicabiel,congruent,441,person,female,-0.5,-0.5,-0.5
604671,Spelling,congruent,642,object,female,-0.5,-0.5,0.5
604671,_wf_jessicasimpson,congruent,446,person,female,-0.5,-0.5,-0.5
604671,Vocabulary,congruent,929,object,female,-0.5,-0.5,0.5
604671,_bf_serenawilliams,congruent,479,person,female,-0.5,-0.5,-0.5
604671,Poetry,congruent,458,object,female,-0.5,-0.5,0.5
604671,_bm_nickcannon,congruent,502,person,male,-0.5,0.5,-0.5
604671,Count,congruent,555,object,male,-0.5,0.5,0.5
604671,_wm_nicklachey,congruent,569,person,male,-0.5,0.5,-0.5
604671,Spelling,congruent,556,object,female,-0.5,-0.5,0.5
604671,_bm_neyo,congruent,516,person,male,-0.5,0.5,-0.5
604671,_wf_jessicasimpson,congruent,916,person,female,-0.5,-0.5,-0.5
604671,Decimal,congruent,564,object,male,-0.5,0.5,0.5
604671,_wm_mattdamon,congruent,507,person,male,-0.5,0.5,-0.5
604671,Fraction,congruent,590,object,male,-0.5,0.5,0.5
604671,_wm_nicklachey,congruent,454,person,male,-0.5,0.5,-0.5
604671,Divide,congruent,612,object,male,-0.5,0.5,0.5
604671,_wf_jessicabiel,congruent,513,person,female,-0.5,-0.5,-0.5
604671,Sentence,congruent,679,object,female,-0.5,-0.5,0.5
604671,_bf_aliciakeys,congruent,520,person,female,-0.5,-0.5,-0.5
604671,Essay,congruent,544,object,female,-0.5,-0.5,0.5
604671,_wf_jessicasimpson,congruent,471,person,female,-0.5,-0.5,-0.5
604675,Paragraph,incongruent,1171,object,female,0.5,-0.5,0.5
604675,_wf_jessicabiel,incongruent,1058,person,female,0.5,-0.5,-0.5
604675,Spelling,incongruent,1343,object,female,0.5,-0.5,0.5
604675,_wm_nicklachey,incongruent,746,person,male,0.5,0.5,-0.5
604675,Divide,incongruent,1244,object,male,0.5,0.5,0.5
604675,Sentence,incongruent,993,object,female,0.5,-0.5,0.5
604675,_bf_serenawilliams,incongruent,1373,person,female,0.5,-0.5,-0.5
604675,Count,incongruent,1539,object,male,0.5,0.5,0.5
604675,_wm_mattdamon,incongruent,1397,person,male,0.5,0.5,-0.5
604675,Poetry,incongruent,871,object,female,0.5,-0.5,0.5
604675,_bm_nickcannon,incongruent,632,person,male,0.5,0.5,-0.5
604675,Vocabulary,incongruent,893,object,female,0.5,-0.5,0.5
604675,_bf_aliciakeys,incongruent,932,person,female,0.5,-0.5,-0.5
604675,Number,incongruent,821,object,male,0.5,0.5,0.5
604675,_bf_aliciakeys,incongruent,673,person,female,0.5,-0.5,-0.5
604675,Decimal,incongruent,792,object,male,0.5,0.5,0.5
604675,_bm_neyo,incongruent,912,person,male,0.5,0.5,-0.5
604675,Multiply,incongruent,966,object,male,0.5,0.5,0.5
604675,_bm_nickcannon,incongruent,747,person,male,0.5,0.5,-0.5
604675,Paragraph,incongruent,882,object,female,0.5,-0.5,0.5
604675,_wf_jessicabiel,incongruent,878,person,female,0.5,-0.5,-0.5
604675,Literature,incongruent,752,object,female,0.5,-0.5,0.5
604675,Decimal,incongruent,1397,object,male,0.5,0.5,0.5
604675,_wf_jessicasimpson,incongruent,1241,person,female,0.5,-0.5,-0.5
604675,Spelling,incongruent,932,object,female,0.5,-0.5,0.5
604675,_bf_aliciakeys,incongruent,1050,person,female,0.5,-0.5,-0.5
604675,Vocabulary,incongruent,874,object,female,0.5,-0.5,0.5
604675,_wm_nicklachey,incongruent,620,person,male,0.5,0.5,-0.5
604675,Fraction,incongruent,723,object,male,0.5,0.5,0.5
604675,_wf_jessicasimpson,incongruent,1010,person,female,0.5,-0.5,-0.5
604675,Number,incongruent,871,object,male,0.5,0.5,0.5
604675,_bm_nickcannon,incongruent,626,person,male,0.5,0.5,-0.5
604675,Poetry,incongruent,940,object,female,0.5,-0.5,0.5
604675,_bm_neyo,incongruent,845,person,male,0.5,0.5,-0.5
604675,Multiply,incongruent,636,object,male,0.5,0.5,0.5
604675,_wm_mattdamon,incongruent,682,person,male,0.5,0.5,-0.5
604675,Divide,incongruent,872,object,male,0.5,0.5,0.5
604675,_wm_nicklachey,incongruent,566,person,male,0.5,0.5,-0.5
604675,Spelling,congruent,1413,object,female,-0.5,-0.5,0.5
604675,_wf_jessicasimpson,congruent,849,person,female,-0.5,-0.5,-0.5
604675,Vocabulary,congruent,1078,object,female,-0.5,-0.5,0.5
604675,_wf_jessicabiel,congruent,630,person,female,-0.5,-0.5,-0.5
604675,Number,congruent,1195,object,male,-0.5,0.5,0.5
604675,_bf_serenawilliams,congruent,1295,person,female,-0.5,-0.5,-0.5
604675,_bf_aliciakeys,congruent,642,person,female,-0.5,-0.5,-0.5
604675,Essay,congruent,601,object,female,-0.5,-0.5,0.5
604675,_wf_jessicasimpson,congruent,536,person,female,-0.5,-0.5,-0.5
604675,_bm_neyo,congruent,599,person,male,-0.5,0.5,-0.5
604675,Decimal,congruent,820,object,male,-0.5,0.5,0.5
604675,_wm_mattdamon,congruent,632,person,male,-0.5,0.5,-0.5
604675,Sentence,congruent,967,object,female,-0.5,-0.5,0.5
604675,_wm_nicklachey,congruent,631,person,male,-0.5,0.5,-0.5
604675,_wm_nicklachey,congruent,1196,person,male,-0.5,0.5,-0.5
604675,Essay,congruent,883,object,female,-0.5,-0.5,0.5
604675,_bm_nickcannon,congruent,715,person,male,-0.5,0.5,-0.5
604675,Spelling,congruent,1291,object,female,-0.5,-0.5,0.5
604675,_wm_nicklachey,congruent,689,person,male,-0.5,0.5,-0.5
604675,Count,congruent,911,object,male,-0.5,0.5,0.5
604675,_bm_neyo,congruent,749,person,male,-0.5,0.5,-0.5
604675,Vocabulary,congruent,764,object,female,-0.5,-0.5,0.5
604675,_wf_jessicasimpson,congruent,613,person,female,-0.5,-0.5,-0.5
604675,Fraction,congruent,842,object,male,-0.5,0.5,0.5
604675,_bf_serenawilliams,congruent,759,person,female,-0.5,-0.5,-0.5
604675,Sentence,congruent,933,object,female,-0.5,-0.5,0.5
604675,_wf_jessicabiel,congruent,548,person,female,-0.5,-0.5,-0.5
604675,Poetry,congruent,503,object,female,-0.5,-0.5,0.5
604675,_wm_mattdamon,congruent,637,person,male,-0.5,0.5,-0.5
604675,Decimal,congruent,528,object,male,-0.5,0.5,0.5
604675,_bf_aliciakeys,congruent,650,person,female,-0.5,-0.5,-0.5
604675,Number,congruent,777,object,male,-0.5,0.5,0.5
604675,_bf_serenawilliams,congruent,686,person,female,-0.5,-0.5,-0.5
604675,Math,congruent,1408,object,male,-0.5,0.5,0.5
604675,_bm_nickcannon,congruent,544,person,male,-0.5,0.5,-0.5
604681,Divide,congruent,781,object,male,-0.5,0.5,0.5
604681,_bf_serenawilliams,congruent,516,person,female,-0.5,-0.5,-0.5
604681,Poetry,congruent,484,object,female,-0.5,-0.5,0.5
604681,_wf_jessicasimpson,congruent,453,person,female,-0.5,-0.5,-0.5
604681,Spelling,congruent,516,object,female,-0.5,-0.5,0.5
604681,_bf_aliciakeys,congruent,516,person,female,-0.5,-0.5,-0.5
604681,Count,congruent,640,object,male,-0.5,0.5,0.5
604681,_wf_jessicabiel,congruent,531,person,female,-0.5,-0.5,-0.5
604681,Decimal,congruent,890,object,male,-0.5,0.5,0.5
604681,_bm_nickcannon,congruent,500,person,male,-0.5,0.5,-0.5
604681,Math,congruent,578,object,male,-0.5,0.5,0.5
604681,_wf_jessicasimpson,congruent,625,person,female,-0.5,-0.5,-0.5
604681,Vocabulary,congruent,859,object,female,-0.5,-0.5,0.5
604681,_bm_neyo,congruent,610,person,male,-0.5,0.5,-0.5
604681,Fraction,congruent,875,object,male,-0.5,0.5,0.5
604681,_wm_nicklachey,congruent,531,person,male,-0.5,0.5,-0.5
604681,Math,congruent,1641,object,male,-0.5,0.5,0.5
604681,_wf_jessicasimpson,congruent,984,person,female,-0.5,-0.5,-0.5
604681,Essay,congruent,672,object,female,-0.5,-0.5,0.5
604681,_bf_aliciakeys,congruent,657,person,female,-0.5,-0.5,-0.5
604681,Spelling,congruent,578,object,female,-0.5,-0.5,0.5
604681,_wf_jessicabiel,congruent,1187,person,female,-0.5,-0.5,-0.5
604681,Poetry,congruent,563,object,female,-0.5,-0.5,0.5
604681,_bm_nickcannon,congruent,719,person,male,-0.5,0.5,-0.5
604681,Count,congruent,453,object,male,-0.5,0.5,0.5
604681,_bf_serenawilliams,congruent,781,person,female,-0.5,-0.5,-0.5
604681,Vocabulary,congruent,672,object,female,-0.5,-0.5,0.5
604681,_bf_serenawilliams,congruent,500,person,female,-0.5,-0.5,-0.5
604681,Sentence,congruent,578,object,female,-0.5,-0.5,0.5
604681,_wm_nicklachey,congruent,500,person,male,-0.5,0.5,-0.5
604681,Decimal,congruent,687,object,male,-0.5,0.5,0.5
604681,_bm_neyo,congruent,468,person,male,-0.5,0.5,-0.5
604681,Number,congruent,422,object,male,-0.5,0.5,0.5
604681,_wm_mattdamon,congruent,515,person,male,-0.5,0.5,-0.5
604681,Divide,congruent,563,object,male,-0.5,0.5,0.5
604681,_bm_nickcannon,congruent,468,person,male,-0.5,0.5,-0.5
604681,Literature,incongruent,1718,object,female,0.5,-0.5,0.5
604681,Fraction,incongruent,953,object,male,0.5,0.5,0.5
604681,_bm_nickcannon,incongruent,782,person,male,0.5,0.5,-0.5
604681,Sentence,incongruent,657,object,female,0.5,-0.5,0.5
